Program started
Connected to remote API server
Number of objects in the scene: 26
currentTime = 10.081462, dt = 0.002040
currentTime = 10.083473, dt = 0.002011
currentTime = 10.085513, dt = 0.002040
currentTime = 10.087525, dt = 0.002012
currentTime = 10.089541, dt = 0.002016
currentTime = 10.091561, dt = 0.002020
currentTime = 10.094970, dt = 0.003409
currentTime = 10.096983, dt = 0.002013
currentTime = 10.099005, dt = 0.002022
currentTime = 10.101019, dt = 0.002013
currentTime = 10.103034, dt = 0.002015
currentTime = 10.105048, dt = 0.002014
currentTime = 10.107057, dt = 0.002009
currentTime = 10.109069, dt = 0.002012
currentTime = 10.111086, dt = 0.002017
currentTime = 10.113122, dt = 0.002036
currentTime = 10.115142, dt = 0.002020
currentTime = 10.117187, dt = 0.002045
currentTime = 10.119200, dt = 0.002014
currentTime = 10.121210, dt = 0.002010
currentTime = 10.123224, dt = 0.002014
currentTime = 10.125237, dt = 0.002013
currentTime = 10.127248, dt = 0.002010
Here here. 0.003626, 0.002926, 0.002055
currentTime = 10.129260, dt = 0.002013
currentTime = 10.131288, dt = 0.002028
currentTime = 10.133315, dt = 0.002027
currentTime = 10.135327, dt = 0.002012
currentTime = 10.137341, dt = 0.002014
currentTime = 10.139360, dt = 0.002019
currentTime = 10.141874, dt = 0.002514
currentTime = 10.143882, dt = 0.002008
currentTime = 10.146789, dt = 0.002906
currentTime = 10.148817, dt = 0.002029
currentTime = 10.150849, dt = 0.002032
currentTime = 10.152861, dt = 0.002012
currentTime = 10.154877, dt = 0.002016
currentTime = 10.156895, dt = 0.002018
currentTime = 10.159244, dt = 0.002349
currentTime = 10.161288, dt = 0.002044
currentTime = 10.163300, dt = 0.002012
currentTime = 10.165322, dt = 0.002022
currentTime = 10.167334, dt = 0.002012
currentTime = 10.169344, dt = 0.002011
currentTime = 10.171353, dt = 0.002009
currentTime = 10.174248, dt = 0.002895
currentTime = 10.176320, dt = 0.002071
currentTime = 10.178338, dt = 0.002018
currentTime = 10.180355, dt = 0.002017
currentTime = 10.182429, dt = 0.002074
currentTime = 10.184556, dt = 0.002127
currentTime = 10.186568, dt = 0.002011
currentTime = 10.188581, dt = 0.002013
currentTime = 10.190604, dt = 0.002024
currentTime = 10.192612, dt = 0.002007
currentTime = 10.194622, dt = 0.002010
currentTime = 10.196639, dt = 0.002017
currentTime = 10.199001, dt = 0.002362
currentTime = 10.201010, dt = 0.002009
currentTime = 10.203043, dt = 0.002033
currentTime = 10.205054, dt = 0.002012
currentTime = 10.207066, dt = 0.002012
currentTime = 10.209091, dt = 0.002025
currentTime = 10.211112, dt = 0.002021
currentTime = 10.213125, dt = 0.002013
currentTime = 10.215147, dt = 0.002022
currentTime = 10.217160, dt = 0.002013
currentTime = 10.219172, dt = 0.002012
currentTime = 10.221178, dt = 0.002007
currentTime = 10.223184, dt = 0.002006
currentTime = 10.225191, dt = 0.002007
currentTime = 10.227204, dt = 0.002013
currentTime = 10.229216, dt = 0.002012
currentTime = 10.231228, dt = 0.002012
currentTime = 10.233257, dt = 0.002029
currentTime = 10.235269, dt = 0.002012
currentTime = 10.237283, dt = 0.002014
currentTime = 10.239291, dt = 0.002009
currentTime = 10.241300, dt = 0.002009
currentTime = 10.243325, dt = 0.002024
currentTime = 10.245335, dt = 0.002010
currentTime = 10.248729, dt = 0.003395
currentTime = 10.250751, dt = 0.002022
currentTime = 10.252762, dt = 0.002010
currentTime = 10.254784, dt = 0.002022
currentTime = 10.256798, dt = 0.002015
currentTime = 10.258849, dt = 0.002051
currentTime = 10.260995, dt = 0.002146
currentTime = 10.263015, dt = 0.002020
currentTime = 10.265993, dt = 0.002978
currentTime = 10.268025, dt = 0.002032
currentTime = 10.270072, dt = 0.002047
currentTime = 10.272099, dt = 0.002027
currentTime = 10.274123, dt = 0.002024
currentTime = 10.276132, dt = 0.002009
currentTime = 10.278143, dt = 0.002011
currentTime = 10.280154, dt = 0.002011
currentTime = 10.282168, dt = 0.002014
currentTime = 10.284201, dt = 0.002033
currentTime = 10.286211, dt = 0.002010
currentTime = 10.288221, dt = 0.002010
currentTime = 10.290349, dt = 0.002129
currentTime = 10.293915, dt = 0.003566
currentTime = 10.295934, dt = 0.002019
currentTime = 10.297954, dt = 0.002020
currentTime = 10.299968, dt = 0.002014
currentTime = 10.301991, dt = 0.002023
currentTime = 10.304009, dt = 0.002019
currentTime = 10.306054, dt = 0.002044
currentTime = 10.308964, dt = 0.002911
currentTime = 10.310974, dt = 0.002009
currentTime = 10.312995, dt = 0.002022
currentTime = 10.315005, dt = 0.002010
currentTime = 10.317015, dt = 0.002010
currentTime = 10.319042, dt = 0.002027
currentTime = 10.321051, dt = 0.002010
currentTime = 10.323064, dt = 0.002013
currentTime = 10.325074, dt = 0.002009
currentTime = 10.327080, dt = 0.002006
currentTime = 10.329088, dt = 0.002008
currentTime = 10.331125, dt = 0.002037
currentTime = 10.333150, dt = 0.002025
currentTime = 10.335159, dt = 0.002009
currentTime = 10.337167, dt = 0.002008
currentTime = 10.339177, dt = 0.002011
currentTime = 10.342183, dt = 0.003005
currentTime = 10.344193, dt = 0.002010
currentTime = 10.347823, dt = 0.003630
currentTime = 10.349849, dt = 0.002026
currentTime = 10.351862, dt = 0.002012
currentTime = 10.354781, dt = 0.002920
currentTime = 10.356791, dt = 0.002010
currentTime = 10.358810, dt = 0.002019
currentTime = 10.360818, dt = 0.002008
currentTime = 10.362828, dt = 0.002010
currentTime = 10.364854, dt = 0.002026
currentTime = 10.366866, dt = 0.002012
currentTime = 10.368883, dt = 0.002017
currentTime = 10.370890, dt = 0.002008
currentTime = 10.372901, dt = 0.002010
currentTime = 10.374915, dt = 0.002015
currentTime = 10.379625, dt = 0.004710
currentTime = 10.382378, dt = 0.002753
currentTime = 10.384388, dt = 0.002010
currentTime = 10.387417, dt = 0.003029
currentTime = 10.389424, dt = 0.002007
currentTime = 10.391443, dt = 0.002018
currentTime = 10.395024, dt = 0.003582
currentTime = 10.397199, dt = 0.002175
currentTime = 10.399217, dt = 0.002017
currentTime = 10.402265, dt = 0.003048
currentTime = 10.404276, dt = 0.002011
currentTime = 10.406299, dt = 0.002023
currentTime = 10.408319, dt = 0.002020
currentTime = 10.410333, dt = 0.002014
currentTime = 10.412346, dt = 0.002012
currentTime = 10.414365, dt = 0.002019
currentTime = 10.416394, dt = 0.002030
currentTime = 10.418431, dt = 0.002037
currentTime = 10.420440, dt = 0.002009
currentTime = 10.422450, dt = 0.002009
currentTime = 10.424457, dt = 0.002008
Here here. 0.002926, 0.002361, 0.001659
currentTime = 10.426469, dt = 0.002012
currentTime = 10.428501, dt = 0.002032
currentTime = 10.431989, dt = 0.003488
currentTime = 10.434019, dt = 0.002031
currentTime = 10.436924, dt = 0.002905
currentTime = 10.438933, dt = 0.002009
currentTime = 10.441772, dt = 0.002838
currentTime = 10.443795, dt = 0.002023
currentTime = 10.445804, dt = 0.002010
currentTime = 10.448035, dt = 0.002231
currentTime = 10.450065, dt = 0.002030
currentTime = 10.452075, dt = 0.002010
currentTime = 10.454854, dt = 0.002779
currentTime = 10.456865, dt = 0.002011
currentTime = 10.458872, dt = 0.002008
currentTime = 10.462361, dt = 0.003488
currentTime = 10.464374, dt = 0.002014
currentTime = 10.466387, dt = 0.002013
currentTime = 10.469937, dt = 0.003550
currentTime = 10.471949, dt = 0.002012
currentTime = 10.473976, dt = 0.002027
currentTime = 10.475990, dt = 0.002014
currentTime = 10.477999, dt = 0.002009
currentTime = 10.480010, dt = 0.002011
currentTime = 10.482018, dt = 0.002009
currentTime = 10.484027, dt = 0.002009
currentTime = 10.486054, dt = 0.002026
currentTime = 10.488064, dt = 0.002011
currentTime = 10.490084, dt = 0.002020
currentTime = 10.492105, dt = 0.002021
currentTime = 10.494168, dt = 0.002063
currentTime = 10.497275, dt = 0.003107
currentTime = 10.499295, dt = 0.002020
currentTime = 10.501316, dt = 0.002021
currentTime = 10.503330, dt = 0.002014
currentTime = 10.508139, dt = 0.004810
currentTime = 10.510148, dt = 0.002008
currentTime = 10.512156, dt = 0.002008
currentTime = 10.514181, dt = 0.002026
currentTime = 10.516203, dt = 0.002022
currentTime = 10.518212, dt = 0.002009
currentTime = 10.520835, dt = 0.002623
currentTime = 10.522844, dt = 0.002010
currentTime = 10.524918, dt = 0.002074
currentTime = 10.526930, dt = 0.002012
currentTime = 10.528940, dt = 0.002009
currentTime = 10.530952, dt = 0.002012
currentTime = 10.532968, dt = 0.002016
currentTime = 10.534976, dt = 0.002008
currentTime = 10.536983, dt = 0.002007
currentTime = 10.539006, dt = 0.002022
currentTime = 10.541620, dt = 0.002614
currentTime = 10.543632, dt = 0.002012
currentTime = 10.547266, dt = 0.003634
currentTime = 10.549370, dt = 0.002104
currentTime = 10.551402, dt = 0.002033
currentTime = 10.553414, dt = 0.002012
currentTime = 10.556590, dt = 0.003175
currentTime = 10.558599, dt = 0.002009
currentTime = 10.560609, dt = 0.002010
currentTime = 10.562629, dt = 0.002021
currentTime = 10.564659, dt = 0.002030
currentTime = 10.566690, dt = 0.002030
currentTime = 10.568698, dt = 0.002008
currentTime = 10.570726, dt = 0.002028
currentTime = 10.572737, dt = 0.002011
currentTime = 10.574747, dt = 0.002010
currentTime = 10.576757, dt = 0.002009
currentTime = 10.578767, dt = 0.002010
currentTime = 10.580793, dt = 0.002026
currentTime = 10.582803, dt = 0.002010
currentTime = 10.584840, dt = 0.002037
currentTime = 10.586889, dt = 0.002048
currentTime = 10.589923, dt = 0.003034
currentTime = 10.591937, dt = 0.002014
currentTime = 10.593946, dt = 0.002009
currentTime = 10.595956, dt = 0.002010
currentTime = 10.598026, dt = 0.002070
currentTime = 10.600043, dt = 0.002017
currentTime = 10.603468, dt = 0.003425
currentTime = 10.605490, dt = 0.002022
currentTime = 10.607527, dt = 0.002036
currentTime = 10.609539, dt = 0.002013
currentTime = 10.611549, dt = 0.002009
currentTime = 10.613561, dt = 0.002012
currentTime = 10.615592, dt = 0.002032
currentTime = 10.617603, dt = 0.002011
currentTime = 10.619613, dt = 0.002010
currentTime = 10.621641, dt = 0.002028
currentTime = 10.623649, dt = 0.002008
currentTime = 10.625659, dt = 0.002010
currentTime = 10.627669, dt = 0.002009
currentTime = 10.629703, dt = 0.002034
currentTime = 10.631727, dt = 0.002024
currentTime = 10.633750, dt = 0.002023
currentTime = 10.635799, dt = 0.002050
currentTime = 10.637822, dt = 0.002023
currentTime = 10.639839, dt = 0.002017
currentTime = 10.641862, dt = 0.002022
currentTime = 10.643873, dt = 0.002011
currentTime = 10.646771, dt = 0.002899
currentTime = 10.648793, dt = 0.002021
currentTime = 10.651758, dt = 0.002965
currentTime = 10.653770, dt = 0.002012
currentTime = 10.655779, dt = 0.002009
currentTime = 10.657822, dt = 0.002043
currentTime = 10.659831, dt = 0.002009
currentTime = 10.661845, dt = 0.002014
currentTime = 10.665076, dt = 0.003232
currentTime = 10.667107, dt = 0.002031
currentTime = 10.669125, dt = 0.002017
currentTime = 10.672763, dt = 0.003639
currentTime = 10.674792, dt = 0.002029
currentTime = 10.676830, dt = 0.002038
currentTime = 10.678840, dt = 0.002010
currentTime = 10.680984, dt = 0.002144
currentTime = 10.683030, dt = 0.002046
currentTime = 10.685057, dt = 0.002026
currentTime = 10.687070, dt = 0.002014
currentTime = 10.689453, dt = 0.002382
currentTime = 10.691482, dt = 0.002030
currentTime = 10.693496, dt = 0.002014
currentTime = 10.695512, dt = 0.002016
currentTime = 10.698518, dt = 0.003006
currentTime = 10.700537, dt = 0.002018
currentTime = 10.702549, dt = 0.002012
currentTime = 10.704564, dt = 0.002015
currentTime = 10.707490, dt = 0.002926
currentTime = 10.709532, dt = 0.002042
currentTime = 10.711543, dt = 0.002011
currentTime = 10.714710, dt = 0.003167
currentTime = 10.716736, dt = 0.002026
currentTime = 10.718746, dt = 0.002011
currentTime = 10.720878, dt = 0.002132
currentTime = 10.722893, dt = 0.002014
currentTime = 10.724913, dt = 0.002020
currentTime = 10.726935, dt = 0.002022
Here here. 0.002271, 0.001834, 0.001293
currentTime = 10.728948, dt = 0.002014
currentTime = 10.730978, dt = 0.002030
currentTime = 10.733003, dt = 0.002025
currentTime = 10.735022, dt = 0.002019
currentTime = 10.737036, dt = 0.002014
currentTime = 10.739048, dt = 0.002012
currentTime = 10.742140, dt = 0.003092
currentTime = 10.744151, dt = 0.002011
currentTime = 10.746179, dt = 0.002028
currentTime = 10.748223, dt = 0.002044
currentTime = 10.750231, dt = 0.002008
currentTime = 10.752245, dt = 0.002014
currentTime = 10.755166, dt = 0.002921
currentTime = 10.757175, dt = 0.002009
currentTime = 10.759185, dt = 0.002010
currentTime = 10.761198, dt = 0.002013
currentTime = 10.763209, dt = 0.002011
currentTime = 10.766246, dt = 0.003038
currentTime = 10.768295, dt = 0.002049
currentTime = 10.770306, dt = 0.002011
currentTime = 10.772313, dt = 0.002006
currentTime = 10.774320, dt = 0.002007
currentTime = 10.776359, dt = 0.002039
currentTime = 10.778381, dt = 0.002022
currentTime = 10.780396, dt = 0.002015
currentTime = 10.782422, dt = 0.002025
currentTime = 10.784433, dt = 0.002012
currentTime = 10.786440, dt = 0.002006
currentTime = 10.788448, dt = 0.002008
currentTime = 10.790458, dt = 0.002010
currentTime = 10.792478, dt = 0.002020
currentTime = 10.794487, dt = 0.002009
currentTime = 10.796497, dt = 0.002010
currentTime = 10.798524, dt = 0.002028
currentTime = 10.800534, dt = 0.002009
currentTime = 10.802545, dt = 0.002011
currentTime = 10.804553, dt = 0.002008
currentTime = 10.806563, dt = 0.002010
currentTime = 10.808590, dt = 0.002028
currentTime = 10.810598, dt = 0.002007
currentTime = 10.813145, dt = 0.002547
currentTime = 10.815168, dt = 0.002023
currentTime = 10.818220, dt = 0.003053
currentTime = 10.820234, dt = 0.002014
currentTime = 10.822260, dt = 0.002026
currentTime = 10.824270, dt = 0.002010
currentTime = 10.826287, dt = 0.002017
currentTime = 10.828837, dt = 0.002551
currentTime = 10.830859, dt = 0.002022
currentTime = 10.832889, dt = 0.002030
currentTime = 10.834907, dt = 0.002017
currentTime = 10.837074, dt = 0.002167
currentTime = 10.839090, dt = 0.002017
currentTime = 10.842389, dt = 0.003299
currentTime = 10.844419, dt = 0.002029
currentTime = 10.846428, dt = 0.002009
currentTime = 10.848438, dt = 0.002011
currentTime = 10.852045, dt = 0.003607
currentTime = 10.854062, dt = 0.002017
currentTime = 10.856105, dt = 0.002042
currentTime = 10.858117, dt = 0.002012
currentTime = 10.860138, dt = 0.002021
currentTime = 10.862946, dt = 0.002809
currentTime = 10.865189, dt = 0.002243
currentTime = 10.867761, dt = 0.002572
currentTime = 10.869783, dt = 0.002022
currentTime = 10.871797, dt = 0.002014
currentTime = 10.873807, dt = 0.002009
currentTime = 10.875825, dt = 0.002019
currentTime = 10.877842, dt = 0.002016
currentTime = 10.879875, dt = 0.002033
currentTime = 10.881885, dt = 0.002010
currentTime = 10.885033, dt = 0.003148
currentTime = 10.887069, dt = 0.002036
currentTime = 10.889077, dt = 0.002008
currentTime = 10.891094, dt = 0.002017
currentTime = 10.893110, dt = 0.002016
currentTime = 10.895118, dt = 0.002008
currentTime = 10.897170, dt = 0.002052
currentTime = 10.899185, dt = 0.002015
currentTime = 10.901194, dt = 0.002009
currentTime = 10.903204, dt = 0.002010
currentTime = 10.905217, dt = 0.002013
currentTime = 10.907231, dt = 0.002015
currentTime = 10.910548, dt = 0.003316
currentTime = 10.912605, dt = 0.002057
currentTime = 10.914618, dt = 0.002013
currentTime = 10.916627, dt = 0.002009
currentTime = 10.918635, dt = 0.002008
currentTime = 10.920645, dt = 0.002010
currentTime = 10.922654, dt = 0.002009
currentTime = 10.924660, dt = 0.002007
currentTime = 10.926687, dt = 0.002027
currentTime = 10.928699, dt = 0.002012
currentTime = 10.930738, dt = 0.002039
currentTime = 10.932761, dt = 0.002023
currentTime = 10.934852, dt = 0.002090
currentTime = 10.936859, dt = 0.002007
currentTime = 10.938866, dt = 0.002008
currentTime = 10.940875, dt = 0.002008
currentTime = 10.942895, dt = 0.002020
currentTime = 10.944906, dt = 0.002011
currentTime = 10.946929, dt = 0.002023
currentTime = 10.948948, dt = 0.002019
currentTime = 10.952146, dt = 0.003198
currentTime = 10.954155, dt = 0.002009
currentTime = 10.957427, dt = 0.003272
currentTime = 10.959453, dt = 0.002026
currentTime = 10.961466, dt = 0.002013
currentTime = 10.963487, dt = 0.002021
currentTime = 10.965500, dt = 0.002013
currentTime = 10.967516, dt = 0.002016
currentTime = 10.969529, dt = 0.002013
currentTime = 10.971540, dt = 0.002011
currentTime = 10.973562, dt = 0.002022
currentTime = 10.975579, dt = 0.002017
currentTime = 10.977611, dt = 0.002032
currentTime = 10.979620, dt = 0.002010
currentTime = 10.981637, dt = 0.002017
currentTime = 10.983653, dt = 0.002016
currentTime = 10.985661, dt = 0.002008
currentTime = 10.987671, dt = 0.002009
currentTime = 10.989689, dt = 0.002018
currentTime = 10.991703, dt = 0.002014
currentTime = 10.993737, dt = 0.002033
currentTime = 10.995754, dt = 0.002017
currentTime = 10.997771, dt = 0.002017
currentTime = 10.999780, dt = 0.002009
currentTime = 11.001817, dt = 0.002037
currentTime = 11.003835, dt = 0.002018
currentTime = 11.005847, dt = 0.002012
currentTime = 11.007857, dt = 0.002010
currentTime = 11.009962, dt = 0.002105
currentTime = 11.012011, dt = 0.002049
currentTime = 11.014027, dt = 0.002016
currentTime = 11.016036, dt = 0.002009
currentTime = 11.018045, dt = 0.002009
currentTime = 11.020066, dt = 0.002021
currentTime = 11.022084, dt = 0.002018
currentTime = 11.024095, dt = 0.002011
currentTime = 11.026131, dt = 0.002036
Here here. 0.001880, 0.001522, 0.001077
currentTime = 11.028142, dt = 0.002011
currentTime = 11.030180, dt = 0.002039
currentTime = 11.032755, dt = 0.002575
currentTime = 11.036057, dt = 0.003302
currentTime = 11.038072, dt = 0.002015
currentTime = 11.040103, dt = 0.002031
currentTime = 11.042163, dt = 0.002060
currentTime = 11.044178, dt = 0.002015
currentTime = 11.046187, dt = 0.002010
currentTime = 11.048205, dt = 0.002018
currentTime = 11.050231, dt = 0.002025
currentTime = 11.052246, dt = 0.002016
currentTime = 11.055618, dt = 0.003371
currentTime = 11.057626, dt = 0.002009
currentTime = 11.059646, dt = 0.002020
currentTime = 11.061693, dt = 0.002047
currentTime = 11.063711, dt = 0.002018
currentTime = 11.065745, dt = 0.002034
currentTime = 11.067757, dt = 0.002012
currentTime = 11.069789, dt = 0.002032
currentTime = 11.071802, dt = 0.002013
currentTime = 11.073814, dt = 0.002012
currentTime = 11.075826, dt = 0.002012
currentTime = 11.077836, dt = 0.002011
currentTime = 11.079846, dt = 0.002010
currentTime = 11.083412, dt = 0.003566
currentTime = 11.085422, dt = 0.002009
currentTime = 11.087436, dt = 0.002015
currentTime = 11.089443, dt = 0.002007
currentTime = 11.091454, dt = 0.002011
currentTime = 11.093471, dt = 0.002017
currentTime = 11.095480, dt = 0.002009
currentTime = 11.097505, dt = 0.002025
currentTime = 11.099515, dt = 0.002010
currentTime = 11.101540, dt = 0.002025
currentTime = 11.103562, dt = 0.002022
currentTime = 11.105579, dt = 0.002017
currentTime = 11.107593, dt = 0.002014
currentTime = 11.109603, dt = 0.002010
currentTime = 11.111622, dt = 0.002019
currentTime = 11.113631, dt = 0.002009
currentTime = 11.115659, dt = 0.002028
currentTime = 11.117669, dt = 0.002011
currentTime = 11.120397, dt = 0.002728
currentTime = 11.122406, dt = 0.002009
currentTime = 11.124449, dt = 0.002043
currentTime = 11.126457, dt = 0.002008
currentTime = 11.128464, dt = 0.002008
currentTime = 11.130545, dt = 0.002081
currentTime = 11.132568, dt = 0.002023
currentTime = 11.135872, dt = 0.003304
currentTime = 11.137894, dt = 0.002022
currentTime = 11.139905, dt = 0.002011
currentTime = 11.141912, dt = 0.002007
currentTime = 11.143921, dt = 0.002009
currentTime = 11.145931, dt = 0.002010
currentTime = 11.147942, dt = 0.002011
currentTime = 11.150519, dt = 0.002577
currentTime = 11.152546, dt = 0.002027
currentTime = 11.154556, dt = 0.002009
currentTime = 11.157067, dt = 0.002511
currentTime = 11.159107, dt = 0.002040
currentTime = 11.161134, dt = 0.002026
currentTime = 11.163217, dt = 0.002083
currentTime = 11.165240, dt = 0.002023
currentTime = 11.167249, dt = 0.002009
currentTime = 11.169258, dt = 0.002009
currentTime = 11.171269, dt = 0.002011
currentTime = 11.173282, dt = 0.002014
currentTime = 11.175320, dt = 0.002038
currentTime = 11.177333, dt = 0.002013
currentTime = 11.179346, dt = 0.002013
currentTime = 11.181418, dt = 0.002072
currentTime = 11.184329, dt = 0.002910
currentTime = 11.186340, dt = 0.002011
currentTime = 11.188360, dt = 0.002020
currentTime = 11.190380, dt = 0.002021
currentTime = 11.192388, dt = 0.002008
currentTime = 11.194416, dt = 0.002028
currentTime = 11.196427, dt = 0.002011
currentTime = 11.198436, dt = 0.002009
currentTime = 11.201485, dt = 0.003049
currentTime = 11.203515, dt = 0.002030
currentTime = 11.205529, dt = 0.002014
currentTime = 11.207535, dt = 0.002006
currentTime = 11.209546, dt = 0.002011
currentTime = 11.211554, dt = 0.002008
currentTime = 11.213568, dt = 0.002014
currentTime = 11.215582, dt = 0.002014
currentTime = 11.218489, dt = 0.002907
currentTime = 11.220499, dt = 0.002010
currentTime = 11.222511, dt = 0.002011
currentTime = 11.224521, dt = 0.002011
currentTime = 11.226531, dt = 0.002010
currentTime = 11.228540, dt = 0.002009
currentTime = 11.230552, dt = 0.002012
currentTime = 11.232563, dt = 0.002011
currentTime = 11.234581, dt = 0.002018
currentTime = 11.236590, dt = 0.002009
currentTime = 11.239669, dt = 0.003080
currentTime = 11.241677, dt = 0.002007
currentTime = 11.243783, dt = 0.002107
currentTime = 11.245791, dt = 0.002007
currentTime = 11.247803, dt = 0.002012
currentTime = 11.249830, dt = 0.002027
currentTime = 11.251850, dt = 0.002021
currentTime = 11.253859, dt = 0.002009
currentTime = 11.255876, dt = 0.002017
currentTime = 11.257885, dt = 0.002009
currentTime = 11.261320, dt = 0.003435
currentTime = 11.263341, dt = 0.002021
currentTime = 11.265360, dt = 0.002019
currentTime = 11.268316, dt = 0.002956
currentTime = 11.270357, dt = 0.002041
currentTime = 11.272365, dt = 0.002008
currentTime = 11.274373, dt = 0.002008
currentTime = 11.276389, dt = 0.002016
currentTime = 11.278403, dt = 0.002014
currentTime = 11.280418, dt = 0.002015
currentTime = 11.282432, dt = 0.002014
currentTime = 11.284461, dt = 0.002029
currentTime = 11.286475, dt = 0.002014
currentTime = 11.288493, dt = 0.002019
currentTime = 11.290500, dt = 0.002007
currentTime = 11.292520, dt = 0.002019
currentTime = 11.294527, dt = 0.002007
currentTime = 11.296572, dt = 0.002045
currentTime = 11.298590, dt = 0.002018
currentTime = 11.301353, dt = 0.002763
currentTime = 11.303368, dt = 0.002015
currentTime = 11.305391, dt = 0.002023
currentTime = 11.307410, dt = 0.002019
currentTime = 11.309419, dt = 0.002009
currentTime = 11.311428, dt = 0.002009
currentTime = 11.313438, dt = 0.002010
currentTime = 11.315460, dt = 0.002022
currentTime = 11.317489, dt = 0.002029
currentTime = 11.319557, dt = 0.002069
currentTime = 11.322055, dt = 0.002497
currentTime = 11.324064, dt = 0.002009
currentTime = 11.326081, dt = 0.002017
Here here. 0.001459, 0.001181, 0.000836
currentTime = 11.328105, dt = 0.002024
currentTime = 11.330120, dt = 0.002015
currentTime = 11.332147, dt = 0.002027
currentTime = 11.334169, dt = 0.002022
currentTime = 11.336180, dt = 0.002011
currentTime = 11.338191, dt = 0.002011
currentTime = 11.340232, dt = 0.002041
currentTime = 11.342246, dt = 0.002014
currentTime = 11.345889, dt = 0.003644
currentTime = 11.348153, dt = 0.002263
currentTime = 11.350220, dt = 0.002067
currentTime = 11.352247, dt = 0.002027
currentTime = 11.354260, dt = 0.002013
currentTime = 11.356267, dt = 0.002007
currentTime = 11.358280, dt = 0.002013
currentTime = 11.360308, dt = 0.002028
currentTime = 11.362317, dt = 0.002009
currentTime = 11.364325, dt = 0.002008
currentTime = 11.366552, dt = 0.002227
currentTime = 11.368589, dt = 0.002037
currentTime = 11.370596, dt = 0.002007
currentTime = 11.372606, dt = 0.002010
currentTime = 11.374647, dt = 0.002041
currentTime = 11.376661, dt = 0.002014
currentTime = 11.378716, dt = 0.002055
currentTime = 11.380730, dt = 0.002014
currentTime = 11.382739, dt = 0.002009
currentTime = 11.384746, dt = 0.002007
currentTime = 11.386760, dt = 0.002014
currentTime = 11.388785, dt = 0.002025
currentTime = 11.390797, dt = 0.002011
currentTime = 11.392805, dt = 0.002008
currentTime = 11.394816, dt = 0.002012
currentTime = 11.396829, dt = 0.002013
currentTime = 11.398838, dt = 0.002009
currentTime = 11.400909, dt = 0.002071
currentTime = 11.402921, dt = 0.002012
currentTime = 11.404946, dt = 0.002025
currentTime = 11.406959, dt = 0.002014
currentTime = 11.408976, dt = 0.002016
currentTime = 11.410984, dt = 0.002008
currentTime = 11.413006, dt = 0.002023
currentTime = 11.415032, dt = 0.002026
currentTime = 11.417043, dt = 0.002011
currentTime = 11.419976, dt = 0.002933
currentTime = 11.421987, dt = 0.002011
currentTime = 11.424014, dt = 0.002027
currentTime = 11.426028, dt = 0.002014
currentTime = 11.428043, dt = 0.002015
currentTime = 11.430062, dt = 0.002019
currentTime = 11.432071, dt = 0.002010
currentTime = 11.434080, dt = 0.002008
currentTime = 11.436106, dt = 0.002026
currentTime = 11.438118, dt = 0.002012
currentTime = 11.440390, dt = 0.002273
currentTime = 11.442415, dt = 0.002025
currentTime = 11.444428, dt = 0.002013
currentTime = 11.446459, dt = 0.002031
currentTime = 11.448487, dt = 0.002028
currentTime = 11.450501, dt = 0.002014
currentTime = 11.452514, dt = 0.002013
currentTime = 11.454989, dt = 0.002475
currentTime = 11.457036, dt = 0.002048
currentTime = 11.459049, dt = 0.002013
currentTime = 11.461059, dt = 0.002010
currentTime = 11.463083, dt = 0.002025
currentTime = 11.465093, dt = 0.002010
currentTime = 11.468027, dt = 0.002934
currentTime = 11.470063, dt = 0.002036
currentTime = 11.472077, dt = 0.002014
currentTime = 11.474087, dt = 0.002010
currentTime = 11.476097, dt = 0.002010
currentTime = 11.478107, dt = 0.002011
currentTime = 11.480115, dt = 0.002008
currentTime = 11.482126, dt = 0.002011
currentTime = 11.484149, dt = 0.002023
currentTime = 11.486358, dt = 0.002208
currentTime = 11.488371, dt = 0.002013
currentTime = 11.490379, dt = 0.002008
currentTime = 11.492389, dt = 0.002010
currentTime = 11.494467, dt = 0.002078
currentTime = 11.496481, dt = 0.002014
currentTime = 11.499141, dt = 0.002660
currentTime = 11.501187, dt = 0.002046
currentTime = 11.503197, dt = 0.002009
currentTime = 11.505223, dt = 0.002026
currentTime = 11.507243, dt = 0.002020
currentTime = 11.509288, dt = 0.002045
currentTime = 11.511296, dt = 0.002008
currentTime = 11.513314, dt = 0.002018
currentTime = 11.515379, dt = 0.002065
currentTime = 11.517401, dt = 0.002022
currentTime = 11.520806, dt = 0.003405
currentTime = 11.522827, dt = 0.002021
currentTime = 11.524844, dt = 0.002016
currentTime = 11.526853, dt = 0.002009
currentTime = 11.528863, dt = 0.002010
currentTime = 11.530881, dt = 0.002018
currentTime = 11.532908, dt = 0.002027
currentTime = 11.534916, dt = 0.002008
currentTime = 11.536929, dt = 0.002014
currentTime = 11.538939, dt = 0.002009
currentTime = 11.540959, dt = 0.002021
currentTime = 11.542980, dt = 0.002020
currentTime = 11.544988, dt = 0.002008
currentTime = 11.547022, dt = 0.002034
currentTime = 11.549034, dt = 0.002012
currentTime = 11.552083, dt = 0.003049
currentTime = 11.554101, dt = 0.002018
currentTime = 11.556200, dt = 0.002099
currentTime = 11.558842, dt = 0.002642
currentTime = 11.560864, dt = 0.002022
currentTime = 11.562871, dt = 0.002008
